x,y,MIN_REL_HUMIDITY,HEATING_DEGREE_DAYS_FLAG,STATION_NAME,DIRECTION_MAX_GUST,SNOW_ON_GROUND,LOCAL_DAY,DIRECTION_MAX_GUST_FLAG,MAX_TEMPERATURE,MIN_TEMPERATURE,LOCAL_MONTH,TOTAL_PRECIPITATION_FLAG,ID,MEAN_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,HEATING_DEGREE_DAYS,MIN_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS,PROVINCE_CODE,SPEED_MAX_GUST,SNOW_ON_GROUND_FLAG,MIN_TEMPERATURE_FLAG,TOTAL_RAIN,TOTAL_PRECIPITATION,TOTAL_SNOW,TOTAL_RAIN_FLAG,TOTAL_SNOW_FLAG,MEAN_TEMPERATURE,SPEED_MAX_GUST_FLAG,LOCAL_YEAR,CLIMATE_IDENTIFIER,LOCAL_DATE,MAX_TEMPERATURE_FLAG
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,28,,-0.7,-13.3,3,L,3050PPF.2003.3.28,,,,,25,,0,AB,,,,,0,,,,-7,,2003,3050PPF,2003-03-28 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,29,,2.5,-9.4,3,L,3050PPF.2003.3.29,,,,,21.5,,0,AB,,,,,0,,,,-3.5,,2003,3050PPF,2003-03-29 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,30,,1.1,-2.1,3,L,3050PPF.2003.3.30,,,,,18.5,,0,AB,,,,,0,,,,-0.5,,2003,3050PPF,2003-03-30 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,31,,1.1,-6.8,3,A,3050PPF.2003.3.31,,,,,20.9,,0,AB,,,,,111,,,,-2.9,,2003,3050PPF,2003-03-31 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,1,,1.4,-11.4,4,L,3050PPF.2003.4.1,,,,,23,,0,AB,,,,,0,,,,-5,,2003,3050PPF,2003-04-01 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,2,,-3.5,-9.4,4,L,3050PPF.2003.4.2,,,,,24.5,,0,AB,,,,,0,,,,-6.5,,2003,3050PPF,2003-04-02 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,3,,-3.5,-12.5,4,L,3050PPF.2003.4.3,,,,,26,,0,AB,,,,,0,,,,-8,,2003,3050PPF,2003-04-03 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,4,,-5.3,-14.9,4,L,3050PPF.2003.4.4,,,,,28.1,,0,AB,,,,,0,,,,-10.1,,2003,3050PPF,2003-04-04 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,5,,-3.8,-14.1,4,L,3050PPF.2003.4.5,,,,,27,,0,AB,,,,,0,,,,-9,,2003,3050PPF,2003-04-05 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,6,,-3.1,-15.3,4,L,3050PPF.2003.4.6,,,,,27.2,,0,AB,,,,,0,,,,-9.2,,2003,3050PPF,2003-04-06 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,7,,1.1,-8.6,4,L,3050PPF.2003.4.7,,,,,21.8,,0,AB,,,,,0,,,,-3.8,,2003,3050PPF,2003-04-07 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,8,,5.7,-1,4,L,3050PPF.2003.4.8,,,,,15.6,,0,AB,,,,,0,,,,2.4,,2003,3050PPF,2003-04-08 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,9,,3.5,-6,4,L,3050PPF.2003.4.9,,,,,19.3,,0,AB,,,,,0,,,,-1.3,,2003,3050PPF,2003-04-09 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,10,,4.2,-9.8,4,L,3050PPF.2003.4.10,,,,,20.8,,0,AB,,,,,0,,,,-2.8,,2003,3050PPF,2003-04-10 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,11,,3.9,-2.4,4,L,3050PPF.2003.4.11,,,,,17.2,,0,AB,,,,,0,,,,0.8,,2003,3050PPF,2003-04-11 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,12,,6,-4.9,4,L,3050PPF.2003.4.12,,,,,17.4,,0,AB,,,,,0,,,,0.6,,2003,3050PPF,2003-04-12 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,13,,2.1,-2.4,4,L,3050PPF.2003.4.13,,,,,18.2,,0,AB,,,,,0,,,,-0.2,,2003,3050PPF,2003-04-13 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,14,,0.7,-3.1,4,L,3050PPF.2003.4.14,,,,,19.2,,0,AB,,,,,0,,,,-1.2,,2003,3050PPF,2003-04-14 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,15,,5.3,-3.8,4,L,3050PPF.2003.4.15,,,,,17.2,,0,AB,,,,,0,,,,0.8,,2003,3050PPF,2003-04-15 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,16,,1.4,-4.2,4,L,3050PPF.2003.4.16,,,,,19.4,,0,AB,,,,,0,,,,-1.4,,2003,3050PPF,2003-04-16 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,17,,1.4,-5.7,4,L,3050PPF.2003.4.17,,,,,20.2,,0,AB,,,,,0,,,,-2.2,,2003,3050PPF,2003-04-17 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,18,,4,-6,4,L,3050PPF.2003.4.18,,,,,19,,0,AB,,,,,0,,,,-1,,2003,3050PPF,2003-04-18 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,19,,4.9,-5.1,4,L,3050PPF.2003.4.19,,,,,18.1,,0,AB,,,,,0,,,,-0.1,,2003,3050PPF,2003-04-19 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,20,,6.4,-4.9,4,L,3050PPF.2003.4.20,,,,,17.2,,0,AB,,,,,0,,,,0.8,,2003,3050PPF,2003-04-20 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,21,,9.3,-3.8,4,L,3050PPF.2003.4.21,,,,,15.2,,0,AB,,,,,0,,,,2.8,,2003,3050PPF,2003-04-21 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,22,,11.3,-2.4,4,L,3050PPF.2003.4.22,,,,,13.5,,0,AB,,,,,0,,,,4.5,,2003,3050PPF,2003-04-22 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,23,,9.9,-1.5,4,L,3050PPF.2003.4.23,,,,,13.8,,0,AB,,,,,0,,,,4.2,,2003,3050PPF,2003-04-23 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,24,,8.1,0.4,4,L,3050PPF.2003.4.24,,,,,13.7,,0,AB,,,,,0,,,,4.3,,2003,3050PPF,2003-04-24 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,25,,1.4,-1.4,4,L,3050PPF.2003.4.25,,,,,18,,0,AB,,,,,0,,,,0,,2003,3050PPF,2003-04-25 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,26,,-1.4,-5.3,4,L,3050PPF.2003.4.26,,,,,21.4,,0,AB,,,,,0,,,,-3.4,,2003,3050PPF,2003-04-26 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,27,,0.4,-6,4,L,3050PPF.2003.4.27,,,,,20.8,,0,AB,,,,,0,,,,-2.8,,2003,3050PPF,2003-04-27 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,28,,0.4,-6.8,4,L,3050PPF.2003.4.28,,,,,21.2,,0,AB,,,,,0,,,,-3.2,,2003,3050PPF,2003-04-28 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,29,,3.2,-5.4,4,L,3050PPF.2003.4.29,,,,,19.1,,0,AB,,,,,0,,,,-1.1,,2003,3050PPF,2003-04-29 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,30,,8.5,-7.1,4,A,3050PPF.2003.4.30,,,,,17.3,,0,AB,,,,,88,,,,0.7,,2003,3050PPF,2003-04-30 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,1,,10.2,-5.3,5,L,3050PPF.2003.5.1,,,,,15.5,,0,AB,,,,,0,,,,2.5,,2003,3050PPF,2003-05-01 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,2,,2.1,-4.2,5,L,3050PPF.2003.5.2,,,,,19.1,,0,AB,,,,,0,,,,-1.1,,2003,3050PPF,2003-05-02 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,3,,-1.4,-6.4,5,L,3050PPF.2003.5.3,,,,,21.9,,0,AB,,,,,0,,,,-3.9,,2003,3050PPF,2003-05-03 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,4,,1.1,-6.4,5,L,3050PPF.2003.5.4,,,,,20.7,,0,AB,,,,,0,,,,-2.7,,2003,3050PPF,2003-05-04 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,5,,3.9,-4.2,5,L,3050PPF.2003.5.5,,,,,18.2,,0,AB,,,,,0,,,,-0.2,,2003,3050PPF,2003-05-05 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,6,,-1.7,-6.8,5,L,3050PPF.2003.5.6,,,,,22.3,,0,AB,,,,,0,,,,-4.3,,2003,3050PPF,2003-05-06 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,7,,2.1,-6.4,5,L,3050PPF.2003.5.7,,,,,20.2,,0,AB,,,,,0,,,,-2.2,,2003,3050PPF,2003-05-07 00:00:00,
-116.46666666666667,51.7,,E,(AE) BOW SUMMIT,,,8,,4,-4.2,5,L,3050PPF.2003.5.8,E,E,,,18.1,,0,AB,,,,,0,,,,-0.1,,2003,3050PPF,2003-05-08 00:00:00,E
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,9,,4.2,-3.1,5,L,3050PPF.2003.5.9,,,,,17.4,,0,AB,,,,,0,,,,0.6,,2003,3050PPF,2003-05-09 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,10,,6.4,-4.2,5,L,3050PPF.2003.5.10,,,,,16.9,,0,AB,,,,,0,,,,1.1,,2003,3050PPF,2003-05-10 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,11,,6.7,-5.7,5,L,3050PPF.2003.5.11,,,,,17.5,,0,AB,,,,,0,,,,0.5,,2003,3050PPF,2003-05-11 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,12,,8.8,-4.2,5,L,3050PPF.2003.5.12,,,,,15.7,,0,AB,,,,,0,,,,2.3,,2003,3050PPF,2003-05-12 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,13,,6,-1.4,5,L,3050PPF.2003.5.13,,,,,15.7,,0,AB,,,,,0,,,,2.3,,2003,3050PPF,2003-05-13 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,14,,5.3,-2.1,5,L,3050PPF.2003.5.14,,,,,16.4,,0,AB,,,,,0,,,,1.6,,2003,3050PPF,2003-05-14 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,15,,1.8,-3.8,5,L,3050PPF.2003.5.15,,,,,19,,0,AB,,,,,0,,,,-1,,2003,3050PPF,2003-05-15 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,16,,1.4,-7.1,5,L,3050PPF.2003.5.16,,,,,20.9,,0,AB,,,,,0,,,,-2.9,,2003,3050PPF,2003-05-16 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,17,,1.4,-6.8,5,L,3050PPF.2003.5.17,,,,,20.7,,0,AB,,,,,0,,,,-2.7,,2003,3050PPF,2003-05-17 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,18,,1.8,-7.9,5,L,3050PPF.2003.5.18,,,,,21.1,,0,AB,,,,,0,,,,-3.1,,2003,3050PPF,2003-05-18 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,19,,1.8,-9,5,L,3050PPF.2003.5.19,,,,,21.6,,0,AB,,,,,0,,,,-3.6,,2003,3050PPF,2003-05-19 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,20,,2.5,-4.2,5,L,3050PPF.2003.5.20,,,,,18.9,,0,AB,,,,,0,,,,-0.9,,2003,3050PPF,2003-05-20 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,21,,5.3,-1.7,5,L,3050PPF.2003.5.21,,,,,16.2,,0,AB,,,,,0,,,,1.8,,2003,3050PPF,2003-05-21 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,22,,7.1,0.7,5,L,3050PPF.2003.5.22,,,,,14.1,,0,AB,,,,,0,,,,3.9,,2003,3050PPF,2003-05-22 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,23,,8.8,0.7,5,L,3050PPF.2003.5.23,,,,,13.2,,0,AB,,,,,0,,,,4.8,,2003,3050PPF,2003-05-23 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,24,,14.6,1.8,5,L,3050PPF.2003.5.24,,,,,9.8,,0,AB,,,,,0,,,,8.2,,2003,3050PPF,2003-05-24 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,25,,11,2.1,5,L,3050PPF.2003.5.25,,,,,11.4,,0,AB,,,,,0,,,,6.6,,2003,3050PPF,2003-05-25 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,26,,9.5,0.4,5,L,3050PPF.2003.5.26,,,,,13,,0,AB,,,,,0,,,,5,,2003,3050PPF,2003-05-26 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,27,,8.1,-1,5,L,3050PPF.2003.5.27,,,,,14.4,,0,AB,,,,,0,,,,3.6,,2003,3050PPF,2003-05-27 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,28,,13.1,-0.3,5,L,3050PPF.2003.5.28,,,,,11.6,,0,AB,,,,,0,,,,6.4,,2003,3050PPF,2003-05-28 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,29,,11,0,5,L,3050PPF.2003.5.29,,,,,12.5,,0,AB,,,,,0,,,,5.5,,2003,3050PPF,2003-05-29 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,30,,15.4,-1.7,5,L,3050PPF.2003.5.30,,,,,11.1,,0,AB,,,,,0,,,,6.9,,2003,3050PPF,2003-05-30 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,31,,9.5,2.8,5,A,3050PPF.2003.5.31,,,,,11.8,,0,AB,,,,,65,,,,6.2,,2003,3050PPF,2003-05-31 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,1,,11.3,1.4,6,,3050PPF.2003.6.1,,,,,11.6,,0,AB,,M,,,0.3,,,,6.4,,2003,3050PPF,2003-06-01 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,2,,7.1,0.7,6,E,3050PPF.2003.6.2,,,,,14.1,,0,AB,,M,,,0.5,,,,3.9,,2003,3050PPF,2003-06-02 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,3,,7.8,-2.1,6,,3050PPF.2003.6.3,,,,,15.1,,0,AB,,M,,,0,,,,2.9,,2003,3050PPF,2003-06-03 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,4,,12.4,-2.1,6,,3050PPF.2003.6.4,,,,,12.8,,0,AB,,M,,,0,,,,5.2,,2003,3050PPF,2003-06-04 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,5,,13.9,2.1,6,,3050PPF.2003.6.5,,,,,10,,0,AB,,M,,,0,,,,8,,2003,3050PPF,2003-06-05 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,6,,14.6,-1.4,6,,3050PPF.2003.6.6,,,,,11.4,,0,AB,,M,,,0,,,,6.6,,2003,3050PPF,2003-06-06 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,7,,17.3,0.4,6,,3050PPF.2003.6.7,,,,,9.1,,0,AB,,M,,,0,,,,8.9,,2003,3050PPF,2003-06-07 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,8,,11,3.2,6,E,3050PPF.2003.6.8,,,,,10.9,,0,AB,,M,,,5,,,,7.1,,2003,3050PPF,2003-06-08 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,9,,10.6,1.8,6,E,3050PPF.2003.6.9,,,,,11.8,,0,AB,,M,,,3,,,,6.2,,2003,3050PPF,2003-06-09 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,10,,9.9,2.1,6,E,3050PPF.2003.6.10,,,,,12,,0,AB,,M,,,4,,,,6,,2003,3050PPF,2003-06-10 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,11,,11.3,0,6,E,3050PPF.2003.6.11,,,,,12.3,,0,AB,,M,,,1,,,,5.7,,2003,3050PPF,2003-06-11 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,12,,11.3,-0.7,6,,3050PPF.2003.6.12,,,,,12.7,,0,AB,,M,,,0,,,,5.3,,2003,3050PPF,2003-06-12 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,13,,11,2.5,6,,3050PPF.2003.6.13,,,,,11.2,,0,AB,,M,,,0,,,,6.8,,2003,3050PPF,2003-06-13 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,14,,7.4,1.4,6,,3050PPF.2003.6.14,,,,,13.6,,0,AB,,M,,,0,,,,4.4,,2003,3050PPF,2003-06-14 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,15,,9.9,0.4,6,,3050PPF.2003.6.15,,,,,12.8,,0,AB,,M,,,0,,,,5.2,,2003,3050PPF,2003-06-15 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,16,,14.6,-0.7,6,,3050PPF.2003.6.16,,,,,11,,0,AB,,M,,,0,,,,7,,2003,3050PPF,2003-06-16 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,17,,19.3,1.1,6,,3050PPF.2003.6.17,,,,,7.8,,0,AB,,M,,,0,,,,10.2,,2003,3050PPF,2003-06-17 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,18,,20.1,4.2,6,,3050PPF.2003.6.18,,,,,5.8,,0,AB,,M,,,0,,,,12.2,,2003,3050PPF,2003-06-18 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,19,,14.6,4.9,6,E,3050PPF.2003.6.19,,,,,8.2,,0,AB,,M,,,2.5,,,,9.8,,2003,3050PPF,2003-06-19 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,20,,8.5,2.8,6,E,3050PPF.2003.6.20,,,,,12.3,,0,AB,,M,,,5,,,,5.7,,2003,3050PPF,2003-06-20 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,21,,8.1,0,6,,3050PPF.2003.6.21,,,,,13.9,,0,AB,,M,,,4.1,,,,4.1,,2003,3050PPF,2003-06-21 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,22,,4.2,-0.3,6,E,3050PPF.2003.6.22,,,,,16,,0,AB,,M,,,1.8,,,,2,,2003,3050PPF,2003-06-22 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,23,,9.5,0,6,E,3050PPF.2003.6.23,,,,,13.2,,0,AB,,M,,,0.8,,,,4.8,,2003,3050PPF,2003-06-23 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,24,,11.7,-2.1,6,E,3050PPF.2003.6.24,,,,,13.2,,0,AB,,M,,,2,,,,4.8,,2003,3050PPF,2003-06-24 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,25,,14.6,-1,6,,3050PPF.2003.6.25,,,,,11.2,,0,AB,,M,,,0,,,,6.8,,2003,3050PPF,2003-06-25 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,26,,12.1,4.9,6,,3050PPF.2003.6.26,,,,,9.5,,0,AB,,M,,,0,,,,8.5,,2003,3050PPF,2003-06-26 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,27,,13.9,2.8,6,,3050PPF.2003.6.27,,,,,9.6,,0,AB,,M,,,0,,,,8.4,,2003,3050PPF,2003-06-27 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,28,,16.5,1.4,6,,3050PPF.2003.6.28,,,,,9,,0,AB,,M,,,0,,,,9,,2003,3050PPF,2003-06-28 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,29,,20.1,3.5,6,,3050PPF.2003.6.29,,,,,6.2,,0,AB,,M,,,0,,,,11.8,,2003,3050PPF,2003-06-29 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,30,,17.3,5.3,6,,3050PPF.2003.6.30,,,,,6.7,,0,AB,,,,,0,,,,11.3,,2003,3050PPF,2003-06-30 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,1,,11.4,2.5,7,,3050PPF.2003.7.1,,,,,11,,0,AB,,,,,0,,,,7,,2003,3050PPF,2003-07-01 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,2,,6.7,0,7,,3050PPF.2003.7.2,,,,,14.6,,0,AB,,,,,1.5,,,,3.4,,2003,3050PPF,2003-07-02 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,3,,10.2,1.8,7,,3050PPF.2003.7.3,,,,,12,,0,AB,,,,,0.3,,,,6,,2003,3050PPF,2003-07-03 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,4,,9.5,3.2,7,,3050PPF.2003.7.4,,,,,11.6,,0,AB,,,,,0,,,,6.4,,2003,3050PPF,2003-07-04 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,5,,9.2,1.8,7,E,3050PPF.2003.7.5,,,,,12.5,,0,AB,,,,,6.5,,,,5.5,,2003,3050PPF,2003-07-05 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,6,,13.9,1.8,7,,3050PPF.2003.7.6,,,,,10.1,,0,AB,,,,,0.5,,,,7.9,,2003,3050PPF,2003-07-06 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,7,,15.8,1.8,7,E,3050PPF.2003.7.7,,,,,9.2,,0,AB,,,,,1,,,,8.8,,2003,3050PPF,2003-07-07 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,8,,14.6,2.8,7,,3050PPF.2003.7.8,,,,,9.3,,0,AB,,,,,2.3,,,,8.7,,2003,3050PPF,2003-07-08 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,9,,11,1.4,7,E,3050PPF.2003.7.9,,,,,11.8,,0,AB,,,,,0.3,,,,6.2,,2003,3050PPF,2003-07-09 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,10,,17.7,0.4,7,,3050PPF.2003.7.10,,,,,8.9,,0,AB,,,,,0,,,,9.1,,2003,3050PPF,2003-07-10 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,11,,22.5,7.1,7,,3050PPF.2003.7.11,,,,,3.2,,0,AB,,,,,0,,,,14.8,,2003,3050PPF,2003-07-11 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,12,,20.9,6.4,7,,3050PPF.2003.7.12,,,,,4.3,,0,AB,,,,,1,,,,13.7,,2003,3050PPF,2003-07-12 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,13,,13.1,4.9,7,,3050PPF.2003.7.13,,,,,9,,0,AB,,,,,1,,,,9,,2003,3050PPF,2003-07-13 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,14,,11.3,3.2,7,,3050PPF.2003.7.14,,,,,10.7,,0,AB,,,,,0,,,,7.3,,2003,3050PPF,2003-07-14 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,15,,16.1,3.9,7,,3050PPF.2003.7.15,,,,,8,,0,AB,,,,,0,,,,10,,2003,3050PPF,2003-07-15 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,16,,18.5,4.9,7,,3050PPF.2003.7.16,,,,,6.3,,0,AB,,,,,0.5,,,,11.7,,2003,3050PPF,2003-07-16 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,17,,15,5.3,7,,3050PPF.2003.7.17,,,,,7.8,,0,AB,,,,,0.3,,,,10.2,,2003,3050PPF,2003-07-17 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,18,,20.5,1.8,7,,3050PPF.2003.7.18,,,,,6.8,,0,AB,,,,,0,,,,11.2,,2003,3050PPF,2003-07-18 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,19,,21.3,6.7,7,,3050PPF.2003.7.19,,,,,4,,0,AB,,,,,0,,,,14,,2003,3050PPF,2003-07-19 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,20,,18.9,8.1,7,,3050PPF.2003.7.20,,,,,4.5,,0,AB,,,,,0,,,,13.5,,2003,3050PPF,2003-07-20 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,21,,22.1,5.3,7,,3050PPF.2003.7.21,,,,,4.3,,0,AB,,,,,0,,,,13.7,,2003,3050PPF,2003-07-21 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,22,,24.2,8.5,7,,3050PPF.2003.7.22,,,,,1.6,,0,AB,,,,,0,,,,16.4,,2003,3050PPF,2003-07-22 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,23,,24.2,8.8,7,,3050PPF.2003.7.23,,,,,1.5,,0,AB,,,,,0,,,,16.5,,2003,3050PPF,2003-07-23 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,24,,21.3,6.4,7,,3050PPF.2003.7.24,,,,,4.1,,0,AB,,,,,0,,,,13.9,,2003,3050PPF,2003-07-24 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,25,,16.9,3.9,7,,3050PPF.2003.7.25,,,,,7.6,,0,AB,,,,,0,,,,10.4,,2003,3050PPF,2003-07-25 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,26,,19.7,2.8,7,,3050PPF.2003.7.26,,,,,6.7,,0,AB,,,,,0,,,,11.3,,2003,3050PPF,2003-07-26 00:00:00,
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,0,27,,22.9,6,7,,3050PPF.2003.7.27,,,,,3.5,,0,AB,,,,,0,,,,14.5,,2003,3050PPF,2003-07-27 00:00:00,
