,Date_ID,Month,NumberOfDaysInMonth,Quarter,Year,LeapYear,Minimum Temperature,Maximum Temperature,Barley,Canola,Durum,Flaxseed,Oats,Rye,Wheat,Avena sativa,Brassica napus,Hordeum,Linum usitatissimum,Secale,Triticum,Brassicaceae,Grass,Linaceae,Mean_Temp_Binned_Encoded,Min_Temp_Binned_Encoded,Max_Temp_Binned_Encoded,Mean_Diff_from_Normal_Binned_Encoded,Snowfall_Binned_Encoded,Percent_of_Normal_Snowfall_Binned_Encoded,Total_Precip_Binned_Encoded,Percent_of_Normal_Precip_Binned_Encoded,Snow_on_Ground_Binned_Encoded,Days_with_Precip_Binned_Encoded,Heating_Degree_Days_Binned_Encoded,Cooling_Degree_Days_Binned_Encoded,Mean_Temp_Rolling_Average_Binned_Encoded,Min_Temp_Rolling_Average_Binned_Encoded,Max_Temp_Rolling_Average_Binned_Encoded,Mean_Diff_from_Normal_Rolling_Average_Binned_Encoded,Snowfall_Rolling_Average_Binned_Encoded,Percent_of_Normal_Snowfall_Rolling_Average_Binned_Encoded,Total_Precip_Rolling_Average_Binned_Encoded,Percent_of_Normal_Precip_Rolling_Average_Binned_Encoded,Snow_on_Ground_Rolling_Average_Binned_Encoded,Days_with_Precip_Rolling_Average_Binned_Encoded,Heating_Degree_Days_Rolling_Average_Binned_Encoded,Cooling_Degree_Days_Rolling_Average_Binned_Encoded,Area_Binned_Encoded,Land_Binned_Encoded,LandOfArea_Percent_Binned_Encoded,Freshwater_Binned_Encoded,FreshwaterOfArea_Percent_Binned_Encoded,Alberta,Atlantic,British Columbia,Canada,Manitoba,New Brunswick,Newfoundland and Labrador,Northwest Territories,Nova Scotia,Nunavut,Ontario,Prairies,Prince Edward Island,Quebec,Saskatchewan,Territories,Yukon,Atlantic_Region,British Columbia_Region,Canada_Region,Prairies_Region,Territories_Region,Total_Value
7024,70,11,30,4,2006,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,14,12,13,5,32,30,40,38,24,40,26,0,19,19,19,6,25,35,40,39,18,39,22,3,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
3477,273,10,31,4,2023,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,20,16,19,25,17,30,16,36,12,18,21,5,24,21,24,27,16,19,7,9,13,2,17,13,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2991,63,4,30,2,2006,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,21,18,23,39,6,2,8,15,3,7,19,3,19,18,20,36,17,9,5,20,16,7,21,2,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
7482,252,1,31,1,2022,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,14,14,8,14,29,28,39,22,23,37,26,0,2,3,7,5,37,32,17,37,26,23,39,0,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
2494,118,11,30,4,2010,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,9,8,14,24,29,27,12,35,18,13,30,0,16,14,17,14,25,30,23,30,19,30,24,2,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
3338,134,3,31,1,2012,1,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,13,8,18,40,21,20,14,38,10,15,28,3,14,13,13,39,32,30,11,34,24,18,26,2,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
4942,70,11,30,4,2006,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,7,6,10,5,27,27,13,40,20,15,33,0,16,16,16,3,30,35,40,40,21,40,25,3,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
4525,205,2,28,1,2018,0,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,1,1,0,12,14,0,7,18,0,38,0,0,1,2,2,37,30,9,32,29,11,38,0,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
2319,219,4,30,2,2019,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,16,15,18,11,13,18,6,8,4,7,24,0,16,16,16,11,22,16,2,11,21,3,24,0,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
7759,254,3,31,1,2022,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,20,21,15,23,12,5,35,18,17,37,21,0,1,2,5,3,33,31,8,39,32,17,37,0,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
6440,176,9,30,3,2015,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,25,25,28,15,3,5,19,38,0,16,15,6,33,34,32,17,6,2,33,34,0,26,8,20,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
4583,263,12,31,4,2022,0,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0,0,0,23,22,6,31,20,11,40,0,7,7,11,3,34,34,17,32,22,18,34,4,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
2880,228,1,31,1,2020,1,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,2,2,0,37,25,20,6,19,20,10,39,0,4,2,3,24,36,27,27,19,25,27,38,0,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
7166,212,9,30,3,2018,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,27,32,24,10,6,12,36,39,1,32,12,6,35,34,39,25,7,5,23,12,1,11,6,23,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
1042,214,11,30,4,2018,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,10,11,9,4,31,30,34,31,19,38,30,0,12,13,9,7,30,31,27,24,19,32,28,0,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
7406,176,9,30,3,2015,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,28,32,24,10,4,2,32,33,0,30,12,6,35,35,35,19,6,5,33,28,0,24,5,21,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
344,68,9,30,3,2006,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,28,28,24,13,0,1,36,28,0,36,12,6,28,29,29,20,11,8,33,34,0,30,11,11,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
1960,136,5,31,2,2012,1,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,25,26,27,21,7,4,28,32,3,29,15,6,23,25,24,15,15,10,24,31,6,26,16,7,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1508,128,9,30,3,2011,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,32,30,33,26,4,6,32,19,0,30,8,14,31,30,31,34,6,3,31,12,0,7,8,17,3,2,0,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
1992,168,1,31,1,2015,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1,2,2,32,21,18,4,18,18,7,39,0,7,6,7,37,31,19,10,17,21,12,33,0,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1459,79,8,31,3,2007,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,40,38,39,23,0,0,22,11,0,19,1,21,34,34,33,9,5,0,24,12,0,29,6,20,3,2,0,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
5807,95,12,31,4,2008,1,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,1,11,0,28,29,9,40,18,17,38,0,11,12,14,10,35,34,22,29,21,31,28,0,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
7608,102,7,31,3,2009,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,38,38,39,31,0,0,12,9,0,8,4,20,32,30,33,11,9,19,22,7,0,19,8,19,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
3707,215,12,31,4,2018,0,5,29,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,5,4,3,37,17,14,1,5,15,2,36,0,10,11,7,15,33,33,27,24,22,25,30,0,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
7417,187,8,31,3,2016,1,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,37,40,34,26,0,0,16,15,0,12,3,17,39,40,35,23,0,0,36,30,0,32,0,23,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
6001,13,2,28,1,2002,0,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,9,7,10,35,24,19,8,21,19,7,30,0,6,6,6,37,34,18,7,9,26,25,36,0,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
4808,212,9,30,3,2018,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,22,20,23,2,11,30,15,20,0,19,17,5,30,30,29,9,14,28,27,28,5,20,11,20,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,6
2807,155,12,31,4,2013,0,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0,0,0,29,20,11,21,23,14,40,0,3,5,6,0,37,34,15,37,25,32,36,0,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2364,264,1,31,1,2023,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,2,2,0,38,16,6,0,0,23,1,39,0,7,9,2,39,28,13,11,5,26,7,34,0,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
3214,10,11,30,4,2001,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,13,15,15,40,15,10,4,4,10,8,27,0,18,18,17,38,22,16,35,19,16,37,22,5,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
120,120,1,31,1,2011,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,4,4,4,30,29,13,15,5,23,30,34,0,1,1,1,10,39,34,21,39,32,39,39,0,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
1945,81,10,31,4,2007,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,26,26,25,38,6,3,29,25,2,33,14,10,23,24,22,32,13,5,28,16,8,21,17,11,3,2,0,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
7853,72,1,31,1,2007,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,12,13,9,14,31,23,40,27,24,39,28,0,10,9,5,39,32,18,27,14,26,23,31,0,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
7431,201,10,31,4,2017,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,23,27,18,15,10,9,39,28,3,32,17,0,28,29,29,32,11,6,25,12,4,5,12,15,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
3116,188,9,30,3,2016,1,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,28,29,26,30,0,0,24,32,0,18,11,9,31,32,28,29,5,2,30,30,0,18,9,19,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
3141,213,10,31,4,2018,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,15,18,16,3,18,26,13,21,8,16,23,0,22,24,21,12,17,17,15,17,10,9,17,14,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
387,111,4,30,2,2010,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,21,23,22,37,16,18,22,16,4,25,19,4,22,23,22,36,17,19,15,38,12,8,18,4,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
2522,146,3,31,1,2013,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3,4,4,2,27,26,10,25,25,10,38,0,7,8,8,3,38,34,8,34,32,12,31,0,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
5470,34,11,30,4,2003,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,7,6,8,2,24,21,10,20,15,10,34,0,18,18,19,12,23,29,35,20,17,30,22,5,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
5752,40,5,31,2,2004,1,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,21,20,22,5,17,27,22,26,0,28,19,1,21,21,22,12,18,14,11,12,10,29,20,6,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
4647,51,4,30,2,2005,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,21,21,23,33,11,11,6,8,5,3,20,0,16,16,17,16,25,18,3,7,19,5,25,2,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
222,222,7,31,3,2019,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,35,38,35,31,0,0,23,3,0,19,6,19,38,39,36,20,0,0,31,25,0,26,2,23,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
6722,183,4,30,2,2016,1,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,22,21,25,36,9,9,6,6,0,3,17,0,16,15,17,38,23,14,10,29,19,8,23,4,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
4027,259,8,31,3,2022,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,39,36,40,33,0,0,15,14,0,10,1,20,40,40,38,31,2,0,19,7,2,7,0,25,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
2029,205,2,28,1,2018,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0,2,0,1,12,9,0,1,21,0,38,0,0,1,2,1,35,28,8,25,29,7,38,0,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
5164,148,5,31,2,2013,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,27,19,30,32,5,2,15,15,0,9,13,6,19,18,20,4,20,23,15,24,14,19,21,6,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
6378,114,7,31,3,2010,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,32,33,28,14,2,0,23,31,0,23,4,10,33,34,30,16,2,2,38,29,0,38,6,17,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2354,254,3,31,1,2022,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,5,5,7,7,20,21,5,10,20,5,36,0,8,7,10,9,31,25,7,28,30,9,32,0,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
4699,103,8,31,3,2009,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,33,34,35,7,0,0,24,36,0,20,6,11,34,37,30,6,3,0,36,29,0,36,4,17,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
7194,240,1,31,1,2021,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,15,19,9,31,23,8,39,20,20,39,25,0,9,10,8,39,29,15,15,11,23,14,32,0,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
608,56,9,30,3,2005,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,31,30,29,31,0,0,38,33,0,30,10,12,28,29,27,24,8,3,34,29,0,18,11,14,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
1545,165,10,31,4,2014,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,24,26,20,30,8,12,31,27,5,36,16,5,24,24,21,34,14,8,29,8,9,26,16,9,3,2,0,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
6697,157,2,28,1,2014,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1,3,2,0,16,16,1,10,22,1,37,0,0,0,2,1,38,29,9,21,32,17,40,0,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
5438,2,3,31,1,2001,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,12,11,13,31,19,12,3,4,7,5,29,0,5,7,6,5,32,21,11,19,33,23,35,0,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
6223,235,8,31,3,2020,1,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,34,30,39,25,0,0,15,27,0,11,6,16,40,40,39,29,0,0,33,18,0,23,1,26,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
3196,268,5,31,2,2023,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,29,25,32,38,0,0,11,2,0,9,12,13,26,24,28,38,13,5,7,6,9,2,14,13,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
7171,217,2,28,1,2019,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,10,13,5,0,28,29,18,6,23,19,29,0,0,0,1,9,38,32,2,19,31,10,40,0,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
146,146,3,31,1,2013,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,12,12,10,36,28,18,21,19,19,24,26,0,10,11,11,4,31,30,5,26,28,7,30,0,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
900,72,1,31,1,2007,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,4,5,7,33,29,13,24,16,19,35,37,0,4,2,7,35,34,18,23,10,29,29,38,0,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
1194,90,7,31,3,2008,1,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,40,40,32,16,0,0,36,34,0,35,0,20,36,38,32,14,8,0,38,33,3,39,3,20,3,2,0,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
6258,270,7,31,3,2023,0,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,37,37,39,21,0,0,20,18,1,14,2,15,37,37,39,32,4,0,21,14,2,6,3,23,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
6818,140,9,30,3,2012,1,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,30,32,26,25,3,3,10,1,0,3,10,7,37,36,37,28,3,1,16,5,0,7,3,22,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
6601,61,2,28,1,2006,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,7,4,11,24,23,24,8,32,15,10,32,0,9,9,7,40,34,23,17,32,28,31,32,0,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
7595,89,6,30,2,2008,1,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,28,33,32,8,3,2,19,12,4,22,12,11,25,26,25,7,11,6,14,9,5,16,14,9,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
2721,69,10,31,4,2006,0,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,17,20,20,8,20,29,12,15,11,11,23,2,22,22,21,8,18,19,24,26,15,24,18,8,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
6276,12,1,31,1,2002,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,5,2,8,23,25,16,9,13,19,9,37,0,9,10,10,36,36,22,19,11,25,35,34,0,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
3652,160,5,31,2,2014,0,5,29,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,24,21,33,10,10,14,16,20,0,14,16,9,21,19,21,7,18,18,22,34,12,27,19,8,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
5210,194,3,31,1,2017,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,10,7,14,5,24,24,5,32,12,8,30,0,9,8,11,32,31,30,16,37,24,22,28,0,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2312,212,9,30,3,2018,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,23,23,23,2,9,13,24,32,0,28,16,6,28,29,27,6,14,31,32,34,5,31,13,19,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
7877,96,1,31,1,2009,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,12,14,9,7,30,25,38,15,21,30,28,0,0,2,7,0,39,34,32,39,27,39,40,0,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
5495,59,12,31,4,2005,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,8,6,12,36,13,8,1,1,6,3,33,0,14,13,13,33,27,25,33,31,14,35,27,0,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
7054,100,5,31,2,2009,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,26,28,24,12,8,8,23,19,5,25,15,6,20,21,21,11,18,16,17,29,12,14,20,6,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
4187,143,12,31,4,2012,1,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,3,1,2,22,20,5,18,20,8,39,0,9,11,9,4,28,25,10,18,21,20,31,0,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
4314,270,7,31,3,2023,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,36,34,40,12,0,0,13,2,0,11,4,17,36,36,39,27,4,0,17,7,2,5,4,22,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
5516,80,9,30,3,2007,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,24,23,23,11,8,6,13,10,0,18,15,4,31,31,30,10,10,7,24,13,4,28,9,19,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
7706,201,10,31,4,2017,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,23,27,18,15,10,9,39,28,3,32,17,0,28,29,29,32,11,6,25,12,4,5,12,15,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
1657,1,2,28,1,2001,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,8,10,7,16,31,23,29,36,25,33,31,0,1,4,1,2,31,23,1,11,33,12,38,0,3,2,0,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
695,143,12,31,4,2012,1,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,9,11,7,34,32,25,35,36,26,37,29,0,4,8,3,8,38,30,23,34,28,36,36,0,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
6618,78,7,31,3,2007,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,38,35,39,36,0,0,14,2,0,13,3,20,35,33,38,28,7,2,33,17,0,28,5,22,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
439,163,8,31,3,2014,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,37,38,30,20,0,0,33,20,0,26,2,16,37,37,34,24,1,0,30,28,0,15,2,22,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
4272,228,1,31,1,2020,1,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,0,2,26,19,18,3,12,17,7,39,0,4,3,3,17,34,25,25,14,24,21,38,0,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
3582,234,7,31,3,2020,1,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,38,39,38,18,0,0,27,14,0,24,1,16,34,34,38,22,5,0,30,14,0,22,6,21,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3
1285,181,2,29,1,2016,1,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,8,5,9,31,29,22,23,34,20,29,31,0,9,9,9,40,26,21,8,27,24,15,29,0,3,2,0,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
